antigenicity_score,antigen_prediction
1.0856,Probable Antigen
1.1113,Probable Antigen
0.1146,Probable Non-Antigen
0.3666,Probable Non-Antigen
0.4509,Probable Non-Antigen
1.3479,Probable Antigen
0.9875,Probable Antigen
1.4923,Probable Antigen
-0.0326,Probable Non-Antigen
0.3721,Probable Non-Antigen
0.4783,Probable Non-Antigen
1.3505,Probable Antigen
1.4923,Probable Antigen
1.0161,Probable Antigen
-0.0326,Probable Non-Antigen
1.4193,Probable Antigen
0.8955,Probable Antigen
1.1454,Probable Antigen
0.6981,Probable Antigen
0.4437,Probable Non-Antigen
0.9536,Probable Antigen
1.5553,Probable Antigen
-0.4206,Probable Non-Antigen
-0.1784,Probable Non-Antigen
0.8912,Probable Antigen
0.3881,Probable Non-Antigen
0.4665,Probable Non-Antigen
0.6671,Probable Antigen
0.4195,Probable Non-Antigen
0.032,Probable Non-Antigen
0.5736,Probable Antigen
0.4752,Probable Non-Antigen
1.1874,Probable Antigen
0.3767,Probable Non-Antigen
0.5933,Probable Antigen
0.5024,Probable Antigen
0.5004,Probable Antigen
0.8931,Probable Antigen
0.8455,Probable Antigen
0.2402,Probable Non-Antigen
-0.2555,Probable Non-Antigen
0.0231,Probable Non-Antigen
0.5341,Probable Antigen
0.387,Probable Non-Antigen
-0.3326,Probable Non-Antigen
0.4128,Probable Non-Antigen
0.9573,Probable Antigen
0.1269,Probable Non-Antigen
0.6709,Probable Antigen
0.0181,Probable Non-Antigen
-0.2774,Probable Non-Antigen
-0.2244,Probable Non-Antigen
1.0275,Probable Antigen
0.8767,Probable Antigen
-0.2332,Probable Non-Antigen
0.2828,Probable Non-Antigen
1.4741,Probable Antigen
0.3527,Probable Non-Antigen
0.2593,Probable Non-Antigen
-0.3654,Probable Non-Antigen
0.2685,Probable Non-Antigen
0.5709,Probable Antigen
0.5382,Probable Antigen
0.026,Probable Non-Antigen
0.2618,Probable Non-Antigen
0.6199,Probable Antigen
0.7566,Probable Antigen
0.4586,Probable Non-Antigen
0.2786,Probable Non-Antigen
0.7797,Probable Antigen
0.2357,Probable Non-Antigen
0.3197,Probable Non-Antigen
0.0674,Probable Non-Antigen
0.8158,Probable Antigen
0.2484,Probable Non-Antigen
0.6175,Probable Antigen
0.8668,Probable Antigen
0.4354,Probable Non-Antigen
0.167,Probable Non-Antigen
0.0665,Probable Non-Antigen
0.8233,Probable Antigen
1.0386,Probable Antigen
1.2812,Probable Antigen
0.1019,Probable Non-Antigen
0.5155,Probable Antigen
1.2417,Probable Antigen
0.3727,Probable Non-Antigen
1.321,Probable Antigen
-0.0193,Probable Non-Antigen
-0.2189,Probable Non-Antigen
0.8618,Probable Antigen
0.0814,Probable Non-Antigen
0.3082,Probable Non-Antigen
0.6835,Probable Antigen
0.1062,Probable Non-Antigen
0.0203,Probable Non-Antigen
-0.0944,Probable Non-Antigen
-0.1597,Probable Non-Antigen
0.3238,Probable Non-Antigen
0.4221,Probable Non-Antigen
0.2263,Probable Non-Antigen
0.43,Probable Non-Antigen
1.4926,Probable Antigen
0.8466,Probable Antigen
0.0951,Probable Non-Antigen
0.3334,Probable Non-Antigen
0.6806,Probable Antigen
0.6104,Probable Antigen
0.4058,Probable Non-Antigen
1.139,Probable Antigen
1.0027,Probable Antigen
0.9829,Probable Antigen
0.8083,Probable Antigen
0.3516,Probable Non-Antigen
-0.0128,Probable Non-Antigen
0.6641,Probable Antigen
0.3028,Probable Non-Antigen
0.57,Probable Antigen
0.2383,Probable Non-Antigen
0.1895,Probable Non-Antigen
0.0207,Probable Non-Antigen
2.1614,Probable Antigen
0.5644,Probable Antigen
0.2095,Probable Non-Antigen
0.3005,Probable Non-Antigen
0.4894,Probable Non-Antigen
0.9245,Probable Antigen
0.1611,Probable Non-Antigen
0.6398,Probable Antigen
0.2419,Probable Non-Antigen
1.0674,Probable Antigen
1.2009,Probable Antigen
0.1134,Probable Non-Antigen
0.6195,Probable Antigen
0.2957,Probable Non-Antigen
0.3806,Probable Non-Antigen
0.4768,Probable Non-Antigen
1.2888,Probable Antigen
0.5755,Probable Antigen
0.7786,Probable Antigen
0.8033,Probable Antigen
0.5407,Probable Antigen
0.4004,Probable Non-Antigen
0.7662,Probable Antigen
0.1366,Probable Non-Antigen
0.2514,Probable Non-Antigen
0.1905,Probable Non-Antigen
0.5052,Probable Antigen
-0.0144,Probable Non-Antigen
0.5079,Probable Antigen
0.1658,Probable Non-Antigen
0.41,Probable Non-Antigen
0.1436,Probable Non-Antigen
0.7846,Probable Antigen
-0.1911,Probable Non-Antigen
0.3592,Probable Non-Antigen
0.862,Probable Antigen
0.4116,Probable Non-Antigen
0.6472,Probable Antigen
0.0846,Probable Non-Antigen
0.0609,Probable Non-Antigen
0.2975,Probable Non-Antigen
0.4909,Probable Non-Antigen
0.5531,Probable Antigen
1.239,Probable Antigen
0.856,Probable Antigen
-1.0224,Probable Non-Antigen
0.5156,Probable Antigen
0.1365,Probable Non-Antigen
0.0227,Probable Non-Antigen
0.0519,Probable Non-Antigen
0.5095,Probable Antigen
0.39,Probable Non-Antigen
0.7719,Probable Antigen
-0.0305,Probable Non-Antigen
-0.3688,Probable Non-Antigen
-0.064,Probable Non-Antigen
0.2299,Probable Non-Antigen
0.5462,Probable Antigen
-0.6188,Probable Non-Antigen
0.2858,Probable Non-Antigen
0.7857,Probable Antigen
0.4072,Probable Non-Antigen
0.2669,Probable Non-Antigen
0.7292,Probable Antigen
0.7543,Probable Antigen
0.917,Probable Antigen
0.2617,Probable Non-Antigen
0.7725,Probable Antigen
0.2396,Probable Non-Antigen
0.4927,Probable Non-Antigen
0.7711,Probable Antigen
-0.0775,Probable Non-Antigen
0.4585,Probable Non-Antigen
-0.348,Probable Non-Antigen
0.4469,Probable Non-Antigen
0.8668,Probable Antigen
0.9823,Probable Antigen
0.5719,Probable Antigen
0.4166,Probable Non-Antigen
0.4504,Probable Non-Antigen
0.4672,Probable Non-Antigen
0.9934,Probable Antigen
0.3675,Probable Non-Antigen
0.5225,Probable Antigen
0.699,Probable Antigen
0.8391,Probable Antigen
0.6649,Probable Antigen
1.5023,Probable Antigen
1.2828,Probable Antigen
0.5167,Probable Antigen
0.1366,Probable Non-Antigen
0.9895,Probable Antigen
0.1131,Probable Non-Antigen
0.7248,Probable Antigen
0.615,Probable Antigen
0.2521,Probable Non-Antigen
0.0501,Probable Non-Antigen
0.5731,Probable Antigen
-0.4097,Probable Non-Antigen
0.4111,Probable Non-Antigen
0.8172,Probable Antigen
-0.1081,Probable Non-Antigen
0.1825,Probable Non-Antigen
1.1791,Probable Antigen
0.5139,Probable Antigen
0.2114,Probable Non-Antigen
-0.0895,Probable Non-Antigen
-0.2951,Probable Non-Antigen
0.2998,Probable Non-Antigen
0.5165,Probable Antigen
0.6015,Probable Antigen
0.2925,Probable Non-Antigen
0.4937,Probable Non-Antigen
0.1892,Probable Non-Antigen
0.7473,Probable Antigen
-0.0873,Probable Non-Antigen
0.6828,Probable Antigen
0.6327,Probable Antigen
0.6286,Probable Antigen
0.8439,Probable Antigen
1.1084,Probable Antigen
0.3218,Probable Non-Antigen
0.3265,Probable Non-Antigen
0.0476,Probable Non-Antigen
0.6624,Probable Antigen
0.3671,Probable Non-Antigen
0.1665,Probable Non-Antigen
-0.7169,Probable Non-Antigen
0.1302,Probable Non-Antigen
0.0934,Probable Non-Antigen
0.2247,Probable Non-Antigen
0.5289,Probable Antigen
0.5186,Probable Antigen
-0.0882,Probable Non-Antigen
0.5428,Probable Antigen
0.4234,Probable Non-Antigen
0.013,Probable Non-Antigen
0.0043,Probable Non-Antigen
-0.095,Probable Non-Antigen
0.9695,Probable Antigen
0.4465,Probable Non-Antigen
0.3529,Probable Non-Antigen
0.1263,Probable Non-Antigen
0.4055,Probable Non-Antigen
0.3917,Probable Non-Antigen
0.5492,Probable Antigen
0.9654,Probable Antigen
0.9241,Probable Antigen
0.4303,Probable Non-Antigen
0.7869,Probable Antigen
0.0336,Probable Non-Antigen
0.004,Probable Non-Antigen
0.4242,Probable Non-Antigen
0.9286,Probable Antigen
-0.3595,Probable Non-Antigen
0.0866,Probable Non-Antigen
0.3466,Probable Non-Antigen
0.4658,Probable Non-Antigen
0.1267,Probable Non-Antigen
0.2069,Probable Non-Antigen
0.9109,Probable Antigen
0.4996,Probable Non-Antigen
0.022,Probable Non-Antigen
0.2527,Probable Non-Antigen
0.3673,Probable Non-Antigen
0.0255,Probable Non-Antigen
0.0496,Probable Non-Antigen
-0.003,Probable Non-Antigen
0.4461,Probable Non-Antigen
0.2175,Probable Non-Antigen
0.4243,Probable Non-Antigen
0.2811,Probable Non-Antigen
0.3129,Probable Non-Antigen
0.7505,Probable Antigen
0.7248,Probable Antigen
0.8469,Probable Antigen
0.5411,Probable Antigen
0.5401,Probable Antigen
0.6768,Probable Antigen
0.3222,Probable Non-Antigen
0.8215,Probable Antigen
0.4157,Probable Non-Antigen
0.8168,Probable Antigen
0.8838,Probable Antigen
0.5691,Probable Antigen
0.5134,Probable Antigen
0.4707,Probable Non-Antigen
0.2378,Probable Non-Antigen
0.2635,Probable Non-Antigen
-0.0045,Probable Non-Antigen
0.1219,Probable Non-Antigen
0.5732,Probable Antigen
0.2696,Probable Non-Antigen
0.1871,Probable Non-Antigen
-0.0998,Probable Non-Antigen
1.4626,Probable Antigen
1.3188,Probable Antigen
0.3868,Probable Non-Antigen
1.6214,Probable Antigen
0.3473,Probable Non-Antigen
0.3278,Probable Non-Antigen
1.1691,Probable Antigen
0.9458,Probable Antigen
0.4191,Probable Non-Antigen
0.3569,Probable Non-Antigen
-0.0366,Probable Non-Antigen
0.4153,Probable Non-Antigen
0.3262,Probable Non-Antigen
0.0893,Probable Non-Antigen
0.1269,Probable Non-Antigen
0.1444,Probable Non-Antigen
-0.0064,Probable Non-Antigen
0.302,Probable Non-Antigen
0.0745,Probable Non-Antigen
0.309,Probable Non-Antigen
0.2625,Probable Non-Antigen
0.8957,Probable Antigen
0.1658,Probable Non-Antigen
1.2899,Probable Antigen
0.9777,Probable Antigen
0.7981,Probable Antigen
1.1423,Probable Antigen
0.4688,Probable Non-Antigen
0.0783,Probable Non-Antigen
0.8132,Probable Antigen
-0.5054,Probable Non-Antigen
0.1149,Probable Non-Antigen
-0.1603,Probable Non-Antigen
0.6994,Probable Antigen
0.79,Probable Antigen
0.667,Probable Antigen
-0.0699,Probable Non-Antigen
0.3421,Probable Non-Antigen
0.6608,Probable Antigen
0.434,Probable Non-Antigen
0.5806,Probable Antigen
0.5078,Probable Antigen
0.5003,Probable Antigen
0.6031,Probable Antigen
1.1085,Probable Antigen
0.9526,Probable Antigen
-0.8254,Probable Non-Antigen
0.9497,Probable Antigen
0.0348,Probable Non-Antigen
0.6336,Probable Antigen
-0.4433,Probable Non-Antigen
0.6956,Probable Antigen
0.0852,Probable Non-Antigen
0.9243,Probable Antigen
0.4511,Probable Non-Antigen
0.4404,Probable Non-Antigen
0.4316,Probable Non-Antigen
0.4435,Probable Non-Antigen
0.3053,Probable Non-Antigen
-0.1361,Probable Non-Antigen
0.4536,Probable Non-Antigen
0.7063,Probable Antigen
0.8311,Probable Antigen
-0.0757,Probable Non-Antigen
0.5669,Probable Antigen
0.1805,Probable Non-Antigen
0.1023,Probable Non-Antigen
0.4945,Probable Non-Antigen
0.2892,Probable Non-Antigen
1.8034,Probable Antigen
-0.2016,Probable Non-Antigen
0.5752,Probable Antigen
0.4931,Probable Non-Antigen
0.0137,Probable Non-Antigen
0.4122,Probable Non-Antigen
0.2574,Probable Non-Antigen
0.939,Probable Antigen
0.5624,Probable Antigen
0.1526,Probable Non-Antigen
0.722,Probable Antigen
-0.0409,Probable Non-Antigen
0.0656,Probable Non-Antigen
-0.1484,Probable Non-Antigen
0.4163,Probable Non-Antigen
0.5062,Probable Antigen
0.4367,Probable Non-Antigen
0.4778,Probable Non-Antigen
0.3356,Probable Non-Antigen
0.5206,Probable Antigen
0.4307,Probable Non-Antigen
0.2904,Probable Non-Antigen
1.2609,Probable Antigen
0.7316,Probable Antigen
0.0465,Probable Non-Antigen
-0.1534,Probable Non-Antigen
-0.4739,Probable Non-Antigen
0.7656,Probable Antigen
0.6086,Probable Antigen
-0.039,Probable Non-Antigen
1.0331,Probable Antigen
-0.0543,Probable Non-Antigen
0.5277,Probable Antigen
-0.0708,Probable Non-Antigen
0.6399,Probable Antigen
0.4614,Probable Non-Antigen
0.8396,Probable Antigen
-0.091,Probable Non-Antigen
0.5206,Probable Antigen
0.855,Probable Antigen
0.5383,Probable Antigen
0.7744,Probable Antigen
0.4173,Probable Non-Antigen
0.2735,Probable Non-Antigen
0.3055,Probable Non-Antigen
1.2776,Probable Antigen
0.2041,Probable Non-Antigen
0.5949,Probable Antigen
0.6543,Probable Antigen
0.0428,Probable Non-Antigen
0.6429,Probable Antigen
0.5526,Probable Antigen
-0.0513,Probable Non-Antigen
0.5528,Probable Antigen
0.0915,Probable Non-Antigen
0.3465,Probable Non-Antigen
-0.4053,Probable Non-Antigen
0.5646,Probable Antigen
0.5975,Probable Antigen
0.0643,Probable Non-Antigen
-0.0528,Probable Non-Antigen
-0.0445,Probable Non-Antigen
0.4963,Probable Non-Antigen
0.167,Probable Non-Antigen
1.2416,Probable Antigen
0.2672,Probable Non-Antigen
0.3404,Probable Non-Antigen
0.1859,Probable Non-Antigen
-0.0752,Probable Non-Antigen
0.2254,Probable Non-Antigen
1.6136,Probable Antigen
0.3565,Probable Non-Antigen
0.1579,Probable Non-Antigen
0.5829,Probable Antigen
1.7616,Probable Antigen
0.7467,Probable Antigen
0.5168,Probable Antigen
0.7245,Probable Antigen
0.9834,Probable Antigen
0.121,Probable Non-Antigen
0.3393,Probable Non-Antigen
0.428,Probable Non-Antigen
0.0859,Probable Non-Antigen
0.3189,Probable Non-Antigen
-0.0296,Probable Non-Antigen
-0.3112,Probable Non-Antigen
0.2445,Probable Non-Antigen
0.7095,Probable Antigen
0.4494,Probable Non-Antigen
0.7785,Probable Antigen
0.3788,Probable Non-Antigen
0.6021,Probable Antigen
-0.0671,Probable Non-Antigen
0.9801,Probable Antigen
0.8522,Probable Antigen
0.5178,Probable Antigen
-0.0225,Probable Non-Antigen
0.517,Probable Antigen
0.0545,Probable Non-Antigen
0.5761,Probable Antigen
1.169,Probable Antigen
0.711,Probable Antigen
0.1568,Probable Non-Antigen
0.2554,Probable Non-Antigen
0.5606,Probable Antigen
0.3218,Probable Non-Antigen
0.5004,Probable Antigen
0.877,Probable Antigen
0.7805,Probable Antigen
0.5721,Probable Antigen
0.3055,Probable Non-Antigen
0.3624,Probable Non-Antigen
0.931,Probable Antigen
-0.3371,Probable Non-Antigen
0.704,Probable Antigen
0.6425,Probable Antigen
-0.0382,Probable Non-Antigen
0.2185,Probable Non-Antigen
0.1817,Probable Non-Antigen
0.5741,Probable Antigen
0.8884,Probable Antigen
0.8471,Probable Antigen
0.9772,Probable Antigen
-0.2829,Probable Non-Antigen
0.3557,Probable Non-Antigen
-0.1761,Probable Non-Antigen
0.3283,Probable Non-Antigen
0.431,Probable Non-Antigen
0.6764,Probable Antigen
1.4693,Probable Antigen
0.4173,Probable Non-Antigen
1.1027,Probable Antigen
0.4288,Probable Non-Antigen
0.4129,Probable Non-Antigen
0.6806,Probable Antigen
0.1207,Probable Non-Antigen
0.0169,Probable Non-Antigen
0.1381,Probable Non-Antigen
0.4721,Probable Non-Antigen
0.6412,Probable Antigen
0.6899,Probable Antigen
0.9447,Probable Antigen
0.5137,Probable Antigen
0.0604,Probable Non-Antigen
0.2552,Probable Non-Antigen
0.9774,Probable Antigen
0.669,Probable Antigen
0.0223,Probable Non-Antigen
0.9223,Probable Antigen
0.6346,Probable Antigen
0.4332,Probable Non-Antigen
1.0586,Probable Antigen
0.6147,Probable Antigen
0.4428,Probable Non-Antigen
0.2997,Probable Non-Antigen
0.5354,Probable Antigen
0.476,Probable Non-Antigen
0.0877,Probable Non-Antigen
0.5817,Probable Antigen
-0.0029,Probable Non-Antigen
0.1719,Probable Non-Antigen
0.77,Probable Antigen
0.765,Probable Antigen
0.7678,Probable Antigen
0.6354,Probable Antigen
0.0665,Probable Non-Antigen
-0.0183,Probable Non-Antigen
0.6716,Probable Antigen
0.5403,Probable Antigen
-0.2541,Probable Non-Antigen
0.3452,Probable Non-Antigen
0.3161,Probable Non-Antigen
0.2916,Probable Non-Antigen
0.9654,Probable Antigen
0.6067,Probable Antigen
0.9478,Probable Antigen
1.6287,Probable Antigen
0.4766,Probable Non-Antigen
0.6917,Probable Antigen
0.7859,Probable Antigen
0.3386,Probable Non-Antigen
0.8127,Probable Antigen
0.5002,Probable Antigen
0.5777,Probable Antigen
0.7633,Probable Antigen
0.2362,Probable Non-Antigen
-0.3679,Probable Non-Antigen
0.6526,Probable Antigen
1.1274,Probable Antigen
0.0542,Probable Non-Antigen
0.0158,Probable Non-Antigen
0.1215,Probable Non-Antigen
0.6642,Probable Antigen
0.8358,Probable Antigen
0.7637,Probable Antigen
1.1375,Probable Antigen
0.2171,Probable Non-Antigen
0.1842,Probable Non-Antigen
-0.0945,Probable Non-Antigen
-0.0812,Probable Non-Antigen
-0.0348,Probable Non-Antigen
0.5775,Probable Antigen
0.0175,Probable Non-Antigen
0.2675,Probable Non-Antigen
1.2432,Probable Antigen
1.4599,Probable Antigen
-0.2832,Probable Non-Antigen
-0.3255,Probable Non-Antigen
0.0154,Probable Non-Antigen
0.8043,Probable Antigen
0.5076,Probable Antigen
0.3496,Probable Non-Antigen
0.3777,Probable Non-Antigen
0.5771,Probable Antigen
0.4355,Probable Non-Antigen
0.3411,Probable Non-Antigen
0.3086,Probable Non-Antigen
0.3032,Probable Non-Antigen
0.3099,Probable Non-Antigen
0.3984,Probable Non-Antigen
0.4663,Probable Non-Antigen
0.3489,Probable Non-Antigen
0.3581,Probable Non-Antigen
0.2997,Probable Non-Antigen
-0.0358,Probable Non-Antigen
0.1677,Probable Non-Antigen
0.0416,Probable Non-Antigen
0.1366,Probable Non-Antigen
0.1826,Probable Non-Antigen
0.1496,Probable Non-Antigen
-0.0082,Probable Non-Antigen
0.0465,Probable Non-Antigen
0.1389,Probable Non-Antigen
0.1366,Probable Non-Antigen
0.2477,Probable Non-Antigen
0.2175,Probable Non-Antigen
0.3455,Probable Non-Antigen
0.4916,Probable Non-Antigen
0.6657,Probable Antigen
0.5604,Probable Antigen
0.5387,Probable Antigen
0.6991,Probable Antigen
0.5256,Probable Antigen
0.6933,Probable Antigen
0.7026,Probable Antigen
0.3665,Probable Non-Antigen
0.4418,Probable Non-Antigen
0.4746,Probable Non-Antigen
0.1356,Probable Non-Antigen
-0.1091,Probable Non-Antigen
0.0733,Probable Non-Antigen
0.0636,Probable Non-Antigen
0.119,Probable Non-Antigen
0.3752,Probable Non-Antigen
0.2703,Probable Non-Antigen
0.8216,Probable Antigen
0.3503,Probable Non-Antigen
0.1863,Probable Non-Antigen
0.4633,Probable Non-Antigen
0.4444,Probable Non-Antigen
0.5722,Probable Antigen
0.6349,Probable Antigen
0.3233,Probable Non-Antigen
0.376,Probable Non-Antigen
0.2126,Probable Non-Antigen
0.4475,Probable Non-Antigen
0.512,Probable Antigen
0.5501,Probable Antigen
-0.0233,Probable Non-Antigen
0.4995,Probable Non-Antigen
0.2029,Probable Non-Antigen
0.196,Probable Non-Antigen
0.3132,Probable Non-Antigen
0.4102,Probable Non-Antigen
0.0952,Probable Non-Antigen
-0.0888,Probable Non-Antigen
-0.0916,Probable Non-Antigen
0.0646,Probable Non-Antigen
0.4348,Probable Non-Antigen
0.2604,Probable Non-Antigen
0.236,Probable Non-Antigen
0.2074,Probable Non-Antigen
0.2671,Probable Non-Antigen
0.6161,Probable Antigen
0.2163,Probable Non-Antigen
0.4842,Probable Non-Antigen
0.5876,Probable Antigen
0.4597,Probable Non-Antigen
0.3676,Probable Non-Antigen
0.3371,Probable Non-Antigen
0.2914,Probable Non-Antigen
0.8957,Probable Antigen
0.5063,Probable Antigen
0.8278,Probable Antigen
1.1557,Probable Antigen
0.3336,Probable Non-Antigen
0.3375,Probable Non-Antigen
0.2846,Probable Non-Antigen
0.2779,Probable Non-Antigen
0.5789,Probable Antigen
-0.1744,Probable Non-Antigen
0.1362,Probable Non-Antigen
0.8097,Probable Antigen
0.361,Probable Non-Antigen
0.1604,Probable Non-Antigen
0.1095,Probable Non-Antigen
0.1097,Probable Non-Antigen
0.4722,Probable Non-Antigen
0.6118,Probable Antigen
-0.1475,Probable Non-Antigen
0.4026,Probable Non-Antigen
-0.3878,Probable Non-Antigen
0.1611,Probable Non-Antigen
0.4452,Probable Non-Antigen
0.3789,Probable Non-Antigen
0.4643,Probable Non-Antigen
0.5871,Probable Antigen
0.9458,Probable Antigen
1.0227,Probable Antigen
0.117,Probable Non-Antigen
-0.2168,Probable Non-Antigen
-0.4287,Probable Non-Antigen
-0.3851,Probable Non-Antigen
-0.16,Probable Non-Antigen
0.0603,Probable Non-Antigen
0.1801,Probable Non-Antigen
0.0625,Probable Non-Antigen
0.3545,Probable Non-Antigen
0.197,Probable Non-Antigen
0.2565,Probable Non-Antigen
0.2177,Probable Non-Antigen
0.8547,Probable Antigen
0.164,Probable Non-Antigen
0.2274,Probable Non-Antigen
0.259,Probable Non-Antigen
0.3068,Probable Non-Antigen
0.266,Probable Non-Antigen
-0.1109,Probable Non-Antigen
-0.0861,Probable Non-Antigen
0.7563,Probable Antigen
0.7128,Probable Antigen
-0.1335,Probable Non-Antigen
0.2943,Probable Non-Antigen
0.4214,Probable Non-Antigen
0.4679,Probable Non-Antigen
0.2313,Probable Non-Antigen
0.0823,Probable Non-Antigen
0.2121,Probable Non-Antigen
0.2031,Probable Non-Antigen
0.3458,Probable Non-Antigen
0.2984,Probable Non-Antigen
0.4542,Probable Non-Antigen
0.5093,Probable Antigen
0.6958,Probable Antigen
-0.7998,Probable Non-Antigen
-0.4894,Probable Non-Antigen
-0.4976,Probable Non-Antigen
0.2665,Probable Non-Antigen
0.2013,Probable Non-Antigen
0.2796,Probable Non-Antigen
0.8749,Probable Antigen
0.5954,Probable Antigen
0.6349,Probable Antigen
0.6403,Probable Antigen
0.7576,Probable Antigen
0.6591,Probable Antigen
0.1102,Probable Non-Antigen
0.1359,Probable Non-Antigen
-0.1516,Probable Non-Antigen
0.0468,Probable Non-Antigen
0.4345,Probable Non-Antigen
0.1109,Probable Non-Antigen
0.1883,Probable Non-Antigen
0.8542,Probable Antigen
0.962,Probable Antigen
0.8838,Probable Antigen
0.5978,Probable Antigen
0.0192,Probable Non-Antigen
0.0318,Probable Non-Antigen
-0.1274,Probable Non-Antigen
0.3761,Probable Non-Antigen
0.1837,Probable Non-Antigen
-0.2022,Probable Non-Antigen
-0.0651,Probable Non-Antigen
0.1871,Probable Non-Antigen
0.5216,Probable Antigen
0.1655,Probable Non-Antigen
0.1094,Probable Non-Antigen
0.2345,Probable Non-Antigen
-0.1738,Probable Non-Antigen
-0.084,Probable Non-Antigen
-0.0219,Probable Non-Antigen
0.0395,Probable Non-Antigen
0.1537,Probable Non-Antigen
0.9662,Probable Antigen
0.9271,Probable Antigen
0.3722,Probable Non-Antigen
0.2439,Probable Non-Antigen
0.2532,Probable Non-Antigen
0.4242,Probable Non-Antigen
0.1018,Probable Non-Antigen
0.1516,Probable Non-Antigen
0.2041,Probable Non-Antigen
0.2704,Probable Non-Antigen
0.2681,Probable Non-Antigen
0.2898,Probable Non-Antigen
0.267,Probable Non-Antigen
1.091,Probable Antigen
1.383,Probable Antigen
-0.3638,Probable Non-Antigen
-0.2811,Probable Non-Antigen
-0.0642,Probable Non-Antigen
0.9254,Probable Antigen
0.7086,Probable Antigen
0.2649,Probable Non-Antigen
0.3861,Probable Non-Antigen
-0.1397,Probable Non-Antigen
-0.1902,Probable Non-Antigen
-0.0761,Probable Non-Antigen
0.1089,Probable Non-Antigen
0.2791,Probable Non-Antigen
0.1601,Probable Non-Antigen
0.6479,Probable Antigen
0.7423,Probable Antigen
0.4403,Probable Non-Antigen
0.633,Probable Antigen
0.37,Probable Non-Antigen
0.1834,Probable Non-Antigen
0.0709,Probable Non-Antigen
-0.1261,Probable Non-Antigen
0.1423,Probable Non-Antigen
0.5521,Probable Antigen
0.6429,Probable Antigen
0.5298,Probable Antigen
0.0402,Probable Non-Antigen
0.3016,Probable Non-Antigen
0.4575,Probable Non-Antigen
0.4502,Probable Non-Antigen
0.7043,Probable Antigen
0.7709,Probable Antigen
0.8306,Probable Antigen
0.8108,Probable Antigen
0.3044,Probable Non-Antigen
0.3168,Probable Non-Antigen
0.2826,Probable Non-Antigen
0.1644,Probable Non-Antigen
0.2083,Probable Non-Antigen
0.2069,Probable Non-Antigen
-0.171,Probable Non-Antigen
-0.156,Probable Non-Antigen
0.0188,Probable Non-Antigen
0.2488,Probable Non-Antigen
0.1437,Probable Non-Antigen
0.2949,Probable Non-Antigen
-0.0712,Probable Non-Antigen
0.2318,Probable Non-Antigen
0.0415,Probable Non-Antigen
0.1234,Probable Non-Antigen
0.2488,Probable Non-Antigen
0.1089,Probable Non-Antigen
0.4204,Probable Non-Antigen
0.2465,Probable Non-Antigen
0.1376,Probable Non-Antigen
0.2967,Probable Non-Antigen
-0.4022,Probable Non-Antigen
1.1732,Probable Antigen
0.7789,Probable Antigen
-0.4784,Probable Non-Antigen
-0.1775,Probable Non-Antigen
0.0427,Probable Non-Antigen
0.1598,Probable Non-Antigen
0.3856,Probable Non-Antigen
0.3177,Probable Non-Antigen
0.342,Probable Non-Antigen
0.6404,Probable Antigen
0.0988,Probable Non-Antigen
0.0761,Probable Non-Antigen
0.0622,Probable Non-Antigen
-0.0011,Probable Non-Antigen
0.6518,Probable Antigen
0.0193,Probable Non-Antigen
0.5697,Probable Antigen
0.7054,Probable Antigen
0.2007,Probable Non-Antigen
0.2375,Probable Non-Antigen
0.5414,Probable Antigen
0.44,Probable Non-Antigen
-0.1656,Probable Non-Antigen
0.0143,Probable Non-Antigen
0.0089,Probable Non-Antigen
-0.1578,Probable Non-Antigen
-0.0602,Probable Non-Antigen
-0.1712,Probable Non-Antigen
-0.1152,Probable Non-Antigen
0.1059,Probable Non-Antigen
0.2734,Probable Non-Antigen
0.1864,Probable Non-Antigen
0.2459,Probable Non-Antigen
0.1574,Probable Non-Antigen
0.1595,Probable Non-Antigen
0.1175,Probable Non-Antigen
-0.275,Probable Non-Antigen
-0.1474,Probable Non-Antigen
-0.0341,Probable Non-Antigen
0.3792,Probable Non-Antigen
0.5434,Probable Antigen
0.5275,Probable Antigen
0.3258,Probable Non-Antigen
0.7798,Probable Antigen
0.908,Probable Antigen
0.8821,Probable Antigen
-0.033,Probable Non-Antigen
0.8947,Probable Antigen
0.0031,Probable Non-Antigen
-0.3339,Probable Non-Antigen
-0.424,Probable Non-Antigen
0.7024,Probable Antigen
0.405,Probable Non-Antigen
0.3187,Probable Non-Antigen
0.3081,Probable Non-Antigen
0.2726,Probable Non-Antigen
0.0677,Probable Non-Antigen
0.6079,Probable Antigen
0.6842,Probable Antigen
0.8456,Probable Antigen
0.7599,Probable Antigen
0.8305,Probable Antigen
0.7123,Probable Antigen
0.6823,Probable Antigen
0.609,Probable Antigen
0.4525,Probable Non-Antigen
0.4766,Probable Non-Antigen
0.4549,Probable Non-Antigen
0.5178,Probable Antigen
0.5678,Probable Antigen
0.4697,Probable Non-Antigen
0.5942,Probable Antigen
0.1588,Probable Non-Antigen
-0.1578,Probable Non-Antigen
1.1591,Probable Antigen
0.4858,Probable Non-Antigen
0.2958,Probable Non-Antigen
0.2806,Probable Non-Antigen
0.1652,Probable Non-Antigen
0.262,Probable Non-Antigen
0.2332,Probable Non-Antigen
0.352,Probable Non-Antigen
-0.245,Probable Non-Antigen
0.5408,Probable Antigen
0.6376,Probable Antigen
0.7984,Probable Antigen
